district,rera_id,project_name,promoter_name,location_pin_code,location_lat_long,project_status,proposed_date_of_completion,revised_proposed_date_of_completion,extended_date_of_completion,project_type,project_area_(sqmts),recreational_open_space,sanctioned_fsi,date_last_modified,cases_count,complaints_count,number_of_appartments,number_of_booked_appartments,number_of_basements,number_of_plinth,number_of_podiums,number_of_sanctioned_floors,number_of_stilts,total_no__of_open_parking_as_per_sanctioned_plan_(4-wheeler+2-wheeler),number_of_closed_parking,number_of_plots,area_of_plot(in_sqmts),number_of_plots_booked_/_alloted_/_sold
Nashik,P51600033370,LABH MEADOWS,L K CONSTRUCTION,422001,"('19.997453300000000','73.789802299999990')",New Project,12/12/2026,,,Residential,783.0,2432.78,2432.78,05/27/2023,,,28.0,4.0,0.0,1.0,0.0,7.0,1.0,41.0,35.0,0.0,0.0,0.0
Nashik,P51600032954,GHANSHYAM HEIGHTS,QUALITY CONSTRUCTIONS,422003,,New Project,03/31/2025,,,Residential,535.72,0.0,1606.39,03/06/2023,,,24.0,0.0,0.0,1.0,0.0,7.0,1.0,0.0,13.0,0.0,0.0,0.0
Nashik,P51600033520,PANCHARATNA HEIGHTS,PANCHARATNA BUILDERS,422010,"('19.997453300000000','73.789802299999990')",New Project,12/31/2024,,,Residential,947.0,0.0,2896.18,10/16/2023,,,47.0,0.0,0.0,1.0,0.0,8.0,1.0,24.0,6.0,0.0,0.0,0.0
Nashik,P51600032836,ATREYA RESIDENCY,KAVITA RAJU BHADKE,422011,,New Project,12/31/2025,,,Residential,394.0,381.63,1152.92,06/03/2023,,,10.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
Nashik,P51600033498,PRIDE,MOHIT DILIP KHIVASARA,422009,"('19.979717943495114','73.770685109227370')",New Project,07/03/2024,,,Residential,745.0,0.0,2262.71,10/20/2023,,,24.0,21.0,0.0,1.0,0.0,7.0,1.0,0.0,18.0,0.0,0.0,0.0
Nashik,P51600032955,Vinayak Appartment,Shrikrishna Arjun Patil,422010,,New Project,06/30/2025,,,Residential,332.16,0.0,778.65,03/15/2023,,,16.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
Nashik,P51600032979,REGENCY EMPIRE,REGENCY BUILDERS & DEVELOPERS,422006,,New Project,12/31/2024,,,Residential,475.48,0.0,1505.21,01/22/2022,,,18.0,0.0,0.0,1.0,0.0,7.0,0.0,30.0,21.0,0.0,0.0,0.0
Nashik,P51600032910,SHREENANDAN,SHREEYOG PROPERTIES,422011,"('19.989101425647970','73.804970191979210')",New Project,12/31/2024,,,Residential,1700.0,0.0,5043.2,01/11/2024,,,56.0,12.0,0.0,1.0,0.0,8.0,1.0,0.0,30.0,0.0,0.0,0.0
Nashik,P51600034336,KAMAL ELITE,KAMAL BUILDTECH,422010,"('19.946528597709115','73.770479666256700')",New Project,12/31/2025,,,Residential,380.0,0.0,1107.75,10/16/2023,,,16.0,12.0,0.0,1.0,0.0,6.0,1.0,6.0,0.0,0.0,0.0,0.0
Nashik,P51600032982,Gajanan Park Phase 2 - Building C,Jaiprasad constructions and developers LLP,422002,,New Project,12/31/2026,,,Residential,3790.34,0.0,3487.76,01/11/2024,,,49.0,0.0,1.0,1.0,0.0,8.0,1.0,0.0,35.0,0.0,0.0,0.0
Nashik,P51600032770,JEET SQUARE,VIJAY MARUTIRAO RAUT,422003,,New Project,06/30/2025,,,Residential,541.9,0.0,1714.96,09/30/2023,,,25.0,19.0,0.0,1.0,0.0,6.0,1.0,3.0,15.0,0.0,0.0,0.0
Nashik,P51600033017,NANDAN RESIDENCY,SAHEJ BUILDERS AND DEVELOPERS LLP,422101,,New Project,01/01/2026,,,Residential,2900.0,0.0,4260.98,12/01/2023,,,16.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
Nashik,P51600033144,SAI APARTMENT,SAI DEVELOPERS,422101,,New Project,01/01/2025,,,Residential,742.62,0.0,2080.83,02/05/2022,,,35.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
Nashik,P51600047243,NOOR INFINITY,SHAKIL AHMED BAHSIR AHMED SHAIKH,422006,"('19.985339345715170','73.794506894612110')",New Project,12/31/2027,,,Residential,454.99,0.0,1455.78,08/17/2023,,,20.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,14.0,0.0,0.0,0.0
Nashik,P51600033255,Shreeniwas Apartment,SANDEEP VIJAY KOTHAWADE,422009,"('19.962495227667030','73.771996455454630')",New Project,12/31/2024,,,Residential,376.24,0.0,1150.0,02/15/2023,,,18.0,4.0,0.0,1.0,0.0,7.0,0.0,0.0,26.0,0.0,0.0,0.0
Nashik,P51600033251,Rushi Hans,Ankur Chaturbhai Rakholiya,422013,"('19.997453300000000','73.789802299999990')",New Project,12/31/2025,,,Residential,971.24,0.0,2249.41,02/02/2022,,,36.0,0.0,0.0,1.0,0.0,5.0,0.0,63.0,12.0,0.0,0.0,0.0
Nashik,P51600032903,SHIVRAJA HEIGHTS,SHIVRAJA HEIGHTS,422010,,New Project,12/16/2022,,,Residential,404.0,0.0,642.0,01/18/2022,,,20.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Nashik,P51600033009,ADWAIT PLAZA,M M ASSOCIATES,422009,"('19.969732000000000','73.752480000000000')",New Project,12/25/2025,,,Residential,314.0,0.0,748.87,05/27/2023,,,10.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Nashik,P51600033661,SERENITY at Ashok Astoria,PENINSULA LAND LIMITED,422222,,New Project,03/31/2026,,,Residential,2403.0,0.0,15505.02,11/10/2022,1.0,1.0,188.0,29.0,0.0,3.0,0.0,50.0,3.0,70.0,3.0,0.0,0.0,0.0
Nashik,P51600032887,BHABAD RESIDENCY,CHABUBAI CHANDRAKANT SANGALE,422003,,New Project,12/31/2023,,,Residential,257.25,257.25,0.0,01/20/2022,,,9.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
Nashik,P51600032852,GURUDARSHAN APARTMENT,SAHYADRI BUILDCON,422010,"('19.949983000000000','73.759394000000000')",New Project,12/31/2026,,,Residential,585.0,0.0,1571.66,12/05/2023,,,23.0,9.0,0.0,1.0,0.0,6.0,1.0,0.0,47.0,0.0,0.0,0.0
Nashik,P51600034166,RUSHIRAJ SERENITY APARTMENT,JHALA INFRATECH,422013,,New Project,12/31/2025,,,Residential,697.0,0.0,2228.42,11/29/2023,,,12.0,0.0,0.0,1.0,0.0,7.0,1.0,0.0,24.0,0.0,0.0,0.0
Nashik,P51600033697,ADVIKA RESIDENCY,ADVIKA BUILDCON,422010,,New Project,01/20/2025,,,Residential,403.66,403.66,1289.78,02/21/2022,,,24.0,0.0,0.0,1.0,9.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0
Nashik,P51600033583,FARHAN TOWER,National Builders,422009,"('19.972680000000000','73.731830000000000')",New Project,12/31/2025,,,Residential,538.5,0.0,1376.37,02/24/2022,,,25.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Nashik,P51600033275,Thorat Heights,Nandkumar Bhagirath Jadhav,422012,,New Project,01/31/2025,,,Residential,1645.0,0.0,2504.4,02/15/2023,,,58.0,7.0,0.0,1.0,0.0,5.0,0.0,30.0,0.0,0.0,0.0,0.0
Nashik,P51600033295,Rosewood - D Wing,Ishanya Buildcon,422403,,New Project,03/31/2025,,,Residential,769.0,0.0,1716.91,08/21/2023,,,28.0,0.0,0.0,1.0,0.0,6.0,0.0,2.0,4.0,0.0,0.0,0.0
Nashik,P51600033771,Mahalaxmi Park,Harsh Buildcon Proprietor Kaushalyabai Dashrath Zoman,422101,,New Project,12/31/2024,,,Residential,385.0,0.0,732.4,02/20/2023,,,12.0,4.0,0.0,1.0,0.0,5.0,1.0,0.0,5.0,0.0,0.0,0.0
Nashik,P51600033172,ASHAPURI GUNJAN,VARAD DEVELOPERS,422010,"('20.029750000000000','73.816466000000000')",New Project,12/31/2026,,,Residential,746.0,0.0,2386.62,03/24/2022,,,36.0,0.0,0.0,1.0,0.0,7.0,1.0,0.0,61.0,0.0,0.0,0.0
Nashik,P51600033461,VINAYAK APARTMENT,SOUMITRA RATNAKAR PAWAR,422003,"('20.012385000000000','73.740810000000000')",New Project,12/31/2026,,,Residential,1927.5,0.0,3856.56,02/17/2022,,,24.0,0.0,0.0,1.0,0.0,7.0,1.0,0.0,34.0,0.0,0.0,0.0
Nashik,P51600033373,SHREE LAXMI BLOSSOM,LAXMI BUILDCON & DEVELOPERS,422010,,New Project,06/01/2026,,,Residential,529.92,0.0,1758.5,12/13/2023,,,21.0,0.0,0.0,1.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0
Nashik,P51600032987,Sunandan Apartment,Bobhate Builders & Developers Pvt. Ltd.,422003,,New Project,12/31/2024,,,Residential,506.25,0.0,1819.66,10/20/2023,,,28.0,0.0,0.0,1.0,0.0,8.0,1.0,0.0,14.0,0.0,0.0,0.0
Nashik,P51600033754,Shree Aniruddha Apartment,SUNIL BHAUSING PAWAR,422008,,New Project,12/31/2023,,,Residential,368.0,0.0,1177.6,11/17/2023,,,14.0,10.0,0.0,1.0,0.0,8.0,1.0,0.0,8.0,0.0,0.0,0.0
Nashik,P51600033651,SAHAYADRI PRIDE,PANCHAVATI BUILDERS,422009,,New Project,03/31/2024,,,Residential,297.83,0.0,873.76,02/19/2022,,,10.0,0.0,0.0,1.0,0.0,6.0,5.0,0.0,5.0,0.0,0.0,0.0
Nashik,P51600033244,SUKI DAWN APARTMENT,S K CONSTRUCTIONS,422003,,New Project,03/31/2025,,,Residential,351.54,0.0,724.87,02/01/2022,,,9.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,6.0,0.0,0.0,0.0
Nashik,P51600033163,SAAKAR SYMPHONY,GALAXY BUILDCON,422010,"('19.949915000000000','73.760029000000000')",New Project,12/31/2026,,,Residential,871.0,0.0,2607.95,01/16/2024,,,38.0,31.0,0.0,1.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0
Nashik,P51600033111,OM SAI RAM,OM DEVELOPERS,422010,"('19.940783000000000','73.758467000000000')",New Project,12/31/2026,,,Residential,1555.58,0.0,6026.85,02/08/2022,,,92.0,0.0,1.0,1.0,0.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0
Nashik,P51600033270,VEDRAJ ELITE,Sadguru Buildcon,422004,,New Project,09/30/2024,,,Residential,784.33,0.0,2581.73,12/12/2023,,,26.0,22.0,0.0,1.0,0.0,7.0,1.0,0.0,20.0,0.0,0.0,0.0
Nashik,P51600033500,Pooja Vertex Apartment,pooja constructions,422007,"('19.994290371602684','73.751225532857490')",New Project,12/31/2027,,,Residential,859.0,0.0,3090.64,12/20/2023,,,15.0,0.0,1.0,1.0,0.0,17.0,1.0,0.0,1.0,0.0,0.0,0.0
Nashik,P51600033550,MORYA RESIDENCY,SHRIRAM BUILDERS AND DEVELOPERS,422009,"('19.960000000000000','73.744597700000000')",New Project,06/30/2025,,,Residential,503.25,0.0,1627.08,11/21/2023,,,18.0,9.0,0.0,1.0,0.0,7.0,1.0,3.0,15.0,0.0,0.0,0.0
Nashik,P51600033539,DEVKI HEIGHTS APARTMENT,GHANSHYAMBHAI JADAVBHAI BHORANIYA,422008,,New Project,03/31/2024,,,Residential,261.0,0.0,636.21,11/23/2023,,,10.0,10.0,0.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0
Nashik,P51600033841,Shree Ganesh Row House,Narayan Labhu Sarode,422007,,New Project,12/31/2023,,,Residential,840.38,0.0,504.12,02/02/2023,,,12.0,0.0,0.0,1.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0
Nashik,P51600033915,KAMALPARK,ANIL SHARAD KULKARNI,422011,"('19.985729800000000','73.807668200000000')",New Project,01/10/2025,,,Residential,987.54,0.0,2693.94,01/08/2024,,,30.0,20.0,0.0,1.0,0.0,6.0,0.0,14.0,0.0,0.0,0.0,0.0
Nashik,P51600033549,YASHLAXMI TOWER,STRUCT-EST DESIGNS PRIVATE LIMITED,422001,,New Project,06/30/2023,,,Residential,396.0,0.0,1266.33,02/12/2022,,,14.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
Nashik,P51600033688,ABHIRAJ BLOSSOM,ABHIJEET ASHOK HEMBADE,422005,,New Project,12/31/2023,,,Residential,375.0,0.0,1054.81,02/22/2022,,,10.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
Nashik,P51600034354,FOG LUXURIA-P8 -SAPPHIRE,Virendra Vijaysing Pardeshi,422403,"('19.997453300000000','73.789802299999990')",New Project,12/31/2027,,,Residential,894.72,0.0,862.36,04/27/2023,,,4.0,0.0,0.0,4.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0
Nashik,P51600034284,FOG LUXURIA-P6AND7 -SAPPHIRE,Virendra Vijaysing Pardeshi,422403,"('19.696325900000000','73.561106500000000')",New Project,12/31/2027,,,Residential,2688.93,0.0,2587.53,04/27/2023,,,12.0,1.0,0.0,12.0,0.0,24.0,0.0,24.0,0.0,0.0,0.0,0.0
Nashik,P51600034456,FOG LUXURIA-P2AND3 RUBY AND EMRALD,Virendra Vijaysing Pardeshi,422403,"('19.696325900000000','73.561106500000000')",New Project,12/31/2027,,,Residential,5263.36,0.0,4542.65,04/27/2023,,,38.0,0.0,0.0,36.0,0.0,72.0,0.0,72.0,0.0,0.0,0.0,0.0
Nashik,P51600034216,Ananta C By Thakkers,Shiv Agro Farms,422003,,New Project,06/30/2025,,,Residential,594.55,0.0,1690.51,10/20/2023,,,20.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
Nashik,P51600033346,SHATAYU KARWA,GREEN CANOPY PROPERTIES LLP,422003,"('20.034300000000000','73.776440000000000')",New Project,03/31/2025,,,Residential,1098.19,0.0,2491.46,10/30/2023,,,48.0,42.0,0.0,1.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0
Nashik,P51600033936,Raj Laxmi Residency,Yash Developers,422009,,New Project,12/31/2024,,,Residential,801.78,0.0,2565.69,12/06/2023,,,30.0,21.0,0.0,1.0,0.0,7.0,1.0,37.0,55.0,0.0,0.0,0.0
Nashik,P51600000394,Sharvari Serenity,SHARVARI REALTORS LLP,422403,"('19.688898000000000','73.561280000000000')",On-Going Project,10/31/2018,12/31/2018,09/30/2022,Residential,876.0,0.0,1226.4,04/14/2023,,,23.0,8.0,0.0,1.0,0.0,4.0,1.0,0.0,14.0,0.0,0.0,0.0
Nashik,P51600010735,OMs Premraj Enclave,OM Construction & Infrastructures,422003,"('20.025984000000000','73.811911000000000')",On-Going Project,01/24/2021,10/24/2020,,Residential,2000.0,0.0,1795.0,08/29/2017,,,40.0,10.0,0.0,1.0,0.0,5.0,1.0,25.0,15.0,0.0,0.0,0.0
Nashik,P51600000085,ANANDVANN,SARVPPRATHAM DEVELOPERS PVT. LTD.,422403,"('19.826015998931165','73.674176153659120')",On-Going Project,12/31/2019,12/31/2019,,Residential,8981.0,4156.0,13269.8,11/09/2021,,,280.0,209.0,0.0,13.0,0.0,30.0,8.0,0.0,121.0,0.0,0.0,0.0
Nashik,P51600008182,Laxmi Chayya,Laxmikripa Developers,422004,"('20.109037000000000','73.830143700000000')",On-Going Project,01/15/2021,10/15/2020,04/14/2022,Residential,1102.47,0.0,1543.22,08/26/2020,,,59.0,14.0,0.0,4.0,0.0,20.0,4.0,14.0,25.0,0.0,0.0,0.0
Nashik,P51600001180,OM APARTMENT,BHAVIN HEMANTKUMAR BHARATIA,422002,"('19.110133400000000','73.297175000000000')",On-Going Project,03/31/2019,03/31/2019,,Residential,1742.4,1523.0,2491.0,10/27/2021,,,73.0,43.0,0.0,1.0,0.0,0.0,1.0,63.0,0.0,0.0,0.0,0.0
Nashik,P51600005059,Royal Empire,Pekhale Patil Construction,422003,"('20.039643000000000','73.850776000000000')",On-Going Project,06/30/2017,08/31/2018,,Residential,333.12,0.0,467.76,02/28/2020,,,12.0,4.0,0.0,1.0,0.0,5.0,1.0,2.0,10.0,0.0,0.0,0.0
Nashik,P51600001657,ROONGTA CHITRAKOOT APARTMENT,SHREE TIRUMALA BUILDCON,422009,"('19.954572538862290','73.779922899999970')",New Project,01/30/2021,,,Residential,6244.6,0.0,10197.0,08/27/2021,,,225.0,225.0,0.0,6.0,0.0,30.0,0.0,18.0,51.0,0.0,0.0,0.0
Nashik,P51600008360,Royale,Ashoka Infraways Limited,422006,"('19.977295261805597','73.798382223890480')",On-Going Project,06/30/2018,12/31/2018,12/30/2021,Residential,1824.18,1006.0,3547.66,08/17/2021,,,48.0,31.0,0.0,1.0,0.0,13.0,1.0,28.0,20.0,0.0,0.0,0.0
Nashik,P51600000119,HARI SPARSH II,KBC GLOBAL LIMITED,422502,"('21.049485800000000','79.043318000000000')",On-Going Project,03/31/2018,03/31/2018,,Residential,1069.0,0.0,526.56,10/15/2021,,,10.0,8.0,0.0,1.0,0.0,3.0,0.0,10.0,0.0,0.0,0.0,0.0
Nashik,P51600001184,NIRMAN DWARKAPURAM,NIRMAN ESTATE DEVELOPERS PVT LTD,422011,"('20.001163421671244','73.801754223370380')",On-Going Project,09/30/2020,06/30/2020,,Residential,5200.0,520.0,4796.09,05/18/2022,,,119.0,110.0,0.0,1.0,0.0,8.0,0.0,65.0,0.0,0.0,0.0,0.0
Nashik,P51600000245,Nayantara Presidency Phase 1,Pancharatna Builcon Pvt. Ltd,422002,"('19.972880004824030','73.775442128724310')",On-Going Project,06/30/2021,06/30/2021,12/31/2023,Residential,5649.51,1038.04,18697.21,01/16/2024,,,260.0,128.0,4.0,0.0,4.0,56.0,4.0,21.0,187.0,0.0,0.0,0.0
Nashik,P51600000079,Nayantara Presidency Phase 2,Pancharatna Builcon Pvt. Ltd,422002,"('19.972396931241832','73.775661324745900')",On-Going Project,09/30/2021,09/30/2021,03/30/2025,Residential,2676.2,491.72,9781.12,01/16/2024,,,123.0,66.0,2.0,0.0,2.0,28.0,2.0,21.0,102.0,0.0,0.0,0.0
Nashik,P51600000133,Nayantara Presidency Phase 3,Pancharatna Builcon Pvt. Ltd,422002,"('19.972869474623880','73.775804632452720')",On-Going Project,09/30/2022,03/30/2023,03/30/2026,Residential,3797.18,697.69,1300.75,01/16/2024,,,161.0,39.0,3.0,0.0,3.0,42.0,3.0,21.0,109.0,0.0,0.0,0.0
Nashik,P51600000098,Nayantara Presidency Phase 4,Pancharatna Builcon Pvt. Ltd,422002,"('19.972969918148700','73.775272715158510')",On-Going Project,09/30/2023,03/30/2024,,Residential,1592.11,292.53,4568.63,01/16/2024,,,83.0,9.0,1.0,0.0,1.0,14.0,1.0,19.0,63.0,0.0,0.0,0.0
Nashik,P51600001608,Madhoor Maitri,Madhoor Mangal Associates,422007,"('20.002778000000000','73.749206000000000')",On-Going Project,12/31/2016,12/31/2019,12/30/2021,Residential,2352.56,0.0,5445.42,01/16/2023,,,60.0,39.0,0.0,1.0,0.0,13.0,1.0,52.0,23.0,0.0,0.0,0.0
Nashik,P51600000423,HARI AAKRUTI,KARDA BUILDCON PRIVATE LIMITED,422011,"('19.989739000000000','73.795824000000000')",On-Going Project,12/26/2018,12/26/2018,12/25/2019,Residential,2969.05,0.0,4396.9,03/26/2022,,1.0,86.0,71.0,1.0,1.0,0.0,12.0,1.0,55.0,35.0,0.0,0.0,0.0
Nashik,P51600000534,HARI VASANT,KBC GLOBAL LIMITED,422005,"('20.019851520758450','73.752450675532600')",On-Going Project,12/31/2020,12/31/2020,12/30/2022,Residential,8375.0,837.5,11934.36,10/28/2023,,1.0,191.0,21.0,0.0,2.0,0.0,34.0,3.0,222.0,144.0,0.0,0.0,0.0
Nashik,P51600005366,PARIJAT SAHNIWAS,ANIKET ANANT PATIL,422005,"('20.002731000000000','73.755499000000000')",On-Going Project,08/31/2018,08/31/2018,,Residential,368.81,0.0,515.91,02/20/2023,,,10.0,5.0,0.0,1.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0
Nashik,P51600000220,HARI VATIKA,KBC GLOBAL LIMITED,422401,"('20.881284800000000','79.311345700000000')",On-Going Project,06/30/2018,06/30/2018,,Residential,612.72,0.0,610.85,10/15/2021,,,12.0,11.0,0.0,1.0,0.0,4.0,1.0,0.0,12.0,0.0,0.0,0.0
Nashik,P51600000225,HARI SPARSH PHASE III,KBC GLOBAL LIMITED,422502,"('21.150653000000000','79.129451600000000')",On-Going Project,06/30/2019,06/30/2019,,Residential,3600.0,360.0,1788.12,01/22/2022,,,43.0,36.0,0.0,3.0,0.0,8.0,0.0,23.0,0.0,0.0,0.0,0.0
Nashik,P51600000880,GARDEN VIEW,AJIT SURESH BANE,422101,"('18.518750000000000','73.931123000000000')",New Project,11/30/2020,,,Residential,2900.0,481.25,3922.67,11/21/2021,,,84.0,40.0,0.0,2.0,0.0,16.0,2.0,20.0,0.0,0.0,0.0,0.0
Nashik,P51600000414,HARI OM PHASE II,KBC GLOBAL LIMITED,422006,"('19.955790258930660','73.781131601149810')",On-Going Project,06/30/2020,06/30/2020,12/30/2021,Residential,8100.0,768.75,9474.04,10/28/2023,,,165.0,141.0,0.0,3.0,1.0,38.0,3.0,81.0,120.0,0.0,0.0,0.0
Nashik,P51600002708,Krishna Heights,Shree Krishna Constructions,422010,"('19.948259000000000','73.769360000000000')",On-Going Project,03/31/2021,12/31/2020,06/30/2023,Residential,422.68,0.0,585.92,02/13/2023,,,16.0,12.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
Nashik,P51600004084,Krishna Pride,Shree Krishna Constructions,422010,"('19.986213000000000','73.746065000000000')",On-Going Project,03/31/2021,12/31/2020,,Residential,342.5,0.0,453.68,09/29/2022,,,12.0,2.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
Nashik,P51600000215,Anmol Nayantara City Two phase 2,Bafna Realtors Pvt Ltd,422002,"('19.985206947915310','73.772859611073950')",On-Going Project,06/30/2021,06/30/2021,12/31/2023,Residential,7135.33,713.53,2295.96,01/16/2024,2.0,,112.0,84.0,0.0,0.0,3.0,45.0,3.0,60.0,116.0,0.0,0.0,0.0
Nashik,P51600002589,J P Park,J p builders & land developers,422003,"('21.089268700000000','79.089924500000000')",On-Going Project,10/26/2022,01/26/2023,,Residential,2807.57,0.0,1228.87,03/18/2021,,,72.0,17.0,0.0,2.0,0.0,10.0,1.0,72.0,0.0,0.0,0.0,0.0
Nashik,P51600000375,HARI KRISHNA PHASE III,NARESH JAGUMAL KARDA,422101,"('19.944917000000000','73.829333000000000')",On-Going Project,03/31/2018,03/31/2018,03/29/2019,Residential,2869.75,0.0,4011.49,10/14/2021,,,88.0,86.0,1.0,2.0,0.0,15.0,3.0,0.0,73.0,0.0,0.0,0.0
Nashik,P51600000748,SHREESAMARTH APARTMENT,SHREEYOG PROPERTIES,422009,"('21.073548800000000','78.961348600000000')",On-Going Project,12/31/2018,12/31/2018,,Residential,1480.0,0.0,1627.88,12/11/2019,,,26.0,25.0,0.0,1.0,0.0,5.0,1.0,0.0,26.0,0.0,0.0,0.0
Nashik,P51600002169,AARYAVARTA SECTOR 4 - B TO H,LINKER SHELTER PRIVATE LIMITED,422009,"('19.974713000000000','73.763846000000000')",On-Going Project,12/31/2017,05/31/2018,09/30/2018,Residential,21701.8,1022.06,32474.71,01/05/2024,11.0,12.0,378.0,284.0,0.0,3.0,0.0,27.0,3.0,72.0,296.0,0.0,0.0,0.0
Nashik,P51600000543,THE WATERFRONT,HARISH VEERAPPA KANCHAN,422222,"('19.838987900000000','75.247119500000000')",On-Going Project,05/31/2018,09/30/2018,09/29/2019,Residential,4432.3,0.0,7405.93,12/04/2019,,,112.0,43.0,0.0,2.0,0.0,16.0,2.0,56.0,56.0,0.0,0.0,0.0
Nashik,P51600000323,HARI GOKULDHAM,KARDA INFRASTRUCTURE,422101,"('19.850500000000000','75.352100000000000')",On-Going Project,09/30/2020,03/31/2021,04/29/2024,Residential,6060.0,454.94,7090.62,09/14/2023,,,234.0,196.0,0.0,4.0,0.0,40.0,0.0,46.0,81.0,0.0,0.0,0.0
Nashik,P51600000801,ATHARVA SANSKRUTI,SIDDHIVINAYAK BUILDTECH,422003,"('19.990254000000000','73.780154000000000')",On-Going Project,12/31/2018,12/31/2018,10/30/2020,Residential,468.34,0.0,515.17,08/12/2021,,,10.0,10.0,0.0,1.0,0.0,4.0,1.0,0.0,10.0,0.0,0.0,0.0
Nashik,P51600008287,JAJOO NAIKS AMAR VRINDAVAN APARTMENT,AMAR BUILDTECH PVT LTD,422005,"('19.997453300000000','73.789802300000020')",On-Going Project,09/30/2019,09/30/2019,,Residential,2682.62,0.0,2682.62,12/02/2019,,,52.0,44.0,0.0,2.0,0.0,8.0,2.0,26.0,26.0,0.0,0.0,0.0
Nashik,P51600001224,EKTA GREENVILLE PHASE 1 WING I  AND J,EKTA HOUSING PRIVATE LIMITED,422010,"('19.943503000000000','73.754561000000000')",On-Going Project,10/31/2018,10/31/2018,10/31/2019,Residential,709.32,0.0,5212.58,01/23/2023,,2.0,64.0,62.0,0.0,2.0,0.0,18.0,2.0,16.0,2.0,0.0,0.0,0.0
Nashik,P51600002772,Sheetal Residency Building No 1,SHRI SADAGURU SHIVRAM CONSTRUCTIONS PVT LTD,422101,"('19.153823100000000','72.875178600000000')",On-Going Project,07/15/2024,10/15/2024,,Residential,1027.75,0.0,1280.56,12/03/2019,,,32.0,14.0,0.0,1.0,0.0,5.0,1.0,0.0,32.0,0.0,0.0,0.0
Nashik,P51600008737,Orchard Meadow,Chetan Dilip Patkar,422008,"('19.989529000000000','73.769144000000000')",On-Going Project,08/01/2019,08/01/2019,,Residential,421.88,1515.0,590.63,01/27/2020,,,12.0,1.0,0.0,1.0,0.0,5.0,1.0,0.0,10.0,0.0,0.0,0.0
Nashik,P51600004238,LOTUS PARK APARTMENT,LOTUS REALTY,422003,"('20.050346000000000','73.777820000000000')",On-Going Project,07/31/2018,07/31/2018,,Residential,517.0,0.0,723.8,09/30/2018,,,17.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,13.0,0.0,0.0,0.0
Nashik,P51600000354,Anmol Nayantara City One Phase 3,Bafna Realtors Pvt Ltd,422008,"('19.988938000000000','73.772225000000000')",On-Going Project,12/31/2015,12/31/2018,,Residential,4194.48,1724.95,4499.76,01/06/2022,8.0,,48.0,42.0,0.0,0.0,2.0,26.0,2.0,12.0,77.0,0.0,0.0,0.0
Nashik,P51600000630,HARI SAGAR,BHAKTI ENTERPRISES,422401,"('19.914265000000000','73.831056000000000')",On-Going Project,06/30/2019,06/30/2019,06/30/2025,Residential,5359.72,0.0,2222.36,12/19/2022,,,36.0,25.0,0.0,6.0,0.0,20.0,0.0,0.0,34.0,0.0,0.0,0.0
Nashik,P51600000551,HARI SANSKRUTI PHASE II,KBC GLOBAL LIMITED,422101,"('19.939175306950908','73.846929811183940')",On-Going Project,08/30/2021,08/28/2022,08/27/2023,Residential,9000.0,0.0,6363.28,01/16/2024,,1.0,418.0,216.0,0.0,8.0,0.0,52.0,0.0,115.0,176.0,0.0,0.0,0.0
Nashik,P51600000299,Anmol Nayantara City One phase 4,Bafna Realtors Pvt Ltd,422008,"('19.990894000000000','73.772431000000000')",On-Going Project,12/31/2015,12/31/2019,12/30/2021,Residential,10486.2,2354.12,10970.3,01/16/2024,8.0,,107.0,78.0,0.0,0.0,5.0,65.0,5.0,36.0,193.0,0.0,0.0,0.0
