district,rera_id,project_name,promoter_name,location_pin_code,location_lat_long,project_status,proposed_date_of_completion,revised_proposed_date_of_completion,extended_date_of_completion,project_type,project_area_(sqmts),recreational_open_space,sanctioned_fsi,date_last_modified,cases_count,complaints_count,number_of_appartments,number_of_booked_appartments,number_of_basements,number_of_plinth,number_of_podiums,number_of_sanctioned_floors,number_of_stilts,total_no__of_open_parking_as_per_sanctioned_plan_(4-wheeler+2-wheeler),number_of_closed_parking,number_of_plots,area_of_plot(in_sqmts),number_of_plots_booked_/_alloted_/_sold
Raigarh,P52000000650,Riverside County,Devendra Yashwant Manchekar,402107,"('18.771253600000000','73.179212500000000')",On-Going Project,05/10/2023,05/10/2024,,Residential,28328.0,6070.0,18612.0,04/11/2018,,,273.0,14.0,0.0,7.0,0.0,35.0,0.0,84.0,0.0,0.0,0.0,0.0
Raigarh,P52000000003,Bliss Studio,BALSAM BUILDERS,410201,"('18.919512000000000','73.326090000000000')",On-Going Project,11/18/2021,12/21/2022,12/20/2023,Residential,8696.0,6188.0,10433.0,12/27/2023,,,300.0,61.0,0.0,1.0,0.0,5.0,0.0,50.0,0.0,0.0,0.0,0.0
Raigarh,P52000000208,RUCHA SOLITAIRE,CHINTAMANI PROJECTS,410101,"('18.982414900000000','73.328444500000000')",New Project,11/01/2020,,,Residential,337.0,0.0,403.13,02/06/2023,,,12.0,12.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
Raigarh,P52000007338,SAI MORESHWAR,SPACE LAND DEVELOPERS,410101,"('18.915902900000000','73.343191000000000')",On-Going Project,12/31/2019,12/31/2019,12/31/2025,Residential,13200.0,1320.0,8578.56,01/21/2023,,1.0,259.0,217.0,0.0,16.0,0.0,80.0,16.0,0.0,16.0,0.0,0.0,0.0
Raigarh,P52000000270,ORION,DARSHAN KIRTIKUMAR BAFNA,402107,"('18.735793100000000','73.094692600000000')",On-Going Project,03/31/2020,09/30/2020,,Residential,4650.0,465.0,4623.0,06/21/2021,,,116.0,64.0,0.0,1.0,1.0,7.0,1.0,13.0,30.0,0.0,0.0,0.0
Raigarh,P52000000062,COMMANDERS HEERA SIDDHI HOMES,HEERA SIDDHI HOMES LLP,410207,"('18.877850700000000','73.165937800000000')",On-Going Project,06/30/2019,06/30/2019,12/29/2023,Residential,8810.0,881.0,10291.72,06/19/2023,,,272.0,184.0,0.0,7.0,0.0,32.0,7.0,51.0,25.0,0.0,0.0,0.0
Raigarh,P52000000721,Wellwisher Town,Wellwisher Properties,410203,"('18.794916300000000','73.334042599999980')",On-Going Project,12/31/2024,12/30/2025,,Residential,27100.0,2664.27,44957.92,09/22/2023,,,918.0,640.0,0.0,12.0,0.0,111.0,11.0,351.0,423.0,0.0,0.0,0.0
Raigarh,P52000006083,VIVIANA - BLOCK 1,NIRMAN REALTORS AND DEVELOPERS LTD,410201,"('19.035179073205942','73.325187469003370')",On-Going Project,03/31/2018,12/30/2025,,Residential,852.0,0.0,851.55,04/19/2023,,,37.0,12.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
Raigarh,P52000012071,VIVIANA - BLOCK 2,NIRMAN REALTORS AND DEVELOPERS LTD,410201,"('19.035526442070160','73.325195515630410')",On-Going Project,07/31/2018,12/30/2025,,Residential,760.0,0.0,759.57,05/22/2023,,,32.0,11.0,0.0,1.0,0.0,5.0,1.0,0.0,3.0,0.0,0.0,0.0
Raigarh,P52000007537,VIVIANA - BLOCK3,NIRMAN REALTORS AND DEVELOPERS LTD,410201,"('19.035432627193032','73.325412774560620')",On-Going Project,03/31/2018,12/30/2025,,Residential,586.0,0.0,585.39,09/24/2022,,1.0,22.0,17.0,0.0,1.0,0.0,4.0,1.0,0.0,14.0,0.0,0.0,0.0
Raigarh,P52000007121,VIVIANA - BLOCK 4,NIRMAN REALTORS AND DEVELOPERS LTD,410201,"('19.035384451965270','73.325828516957930')",On-Going Project,08/15/2017,12/30/2025,,Residential,782.0,0.0,781.98,12/12/2023,,,30.0,30.0,0.0,1.0,0.0,4.0,0.0,43.0,1.0,0.0,0.0,0.0
Raigarh,P52000006209,VIVIANA - BLOCK 5,NIRMAN REALTORS AND DEVELOPERS LTD,410201,"('19.034955945377018','73.325799012658760')",On-Going Project,04/13/2018,12/30/2025,,Residential,1640.0,0.0,1639.57,12/12/2023,,,48.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
Raigarh,P52000000786,Kaamdhenu Luxuria,Kaamdhenu Builders,400702,"('18.884734100000000','72.962296500000000')",On-Going Project,12/31/2019,09/30/2022,06/30/2023,Residential,1250.0,0.0,1869.28,10/16/2023,,,37.0,16.0,0.0,1.0,1.0,21.0,1.0,3.0,40.0,0.0,0.0,0.0
Raigarh,P52000000076,Malav Vallencia,MALAV PROMOTERS & DEVELOPERS,410203,"('18.830552300000000','73.284644500000000')",On-Going Project,06/30/2018,06/30/2018,12/31/2018,Residential,1130.0,0.0,1801.44,08/20/2021,,,48.0,44.0,0.0,1.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0
Raigarh,P52000000761,Acons Splendor,Sharmela  Gulati,402201,"('18.655393800000000','72.867081900000000')",On-Going Project,12/30/2019,12/30/2019,,Residential,812.0,0.0,812.0,03/16/2022,,,23.0,15.0,0.0,1.0,0.0,5.0,1.0,29.0,0.0,0.0,0.0,0.0
Raigarh,P52000001908,SAROVAR,S D Buildcon,400702,"('18.884734100000000','72.962296500000000')",New Project,12/30/2022,,,Residential,749.08,0.0,1121.38,01/20/2022,,,38.0,25.0,0.0,1.0,0.0,8.0,1.0,0.0,11.0,0.0,0.0,0.0
Raigarh,P52000000107,Horizon Estate,Greenscape Kalpana Struct-Con,400702,"('18.863513100000000','72.950485800000000')",On-Going Project,12/31/2020,12/30/2021,,Residential,6407.0,1672.28,10331.45,05/06/2021,,,162.0,99.0,0.0,1.0,0.0,14.0,1.0,88.0,33.0,0.0,0.0,0.0
Raigarh,P52000005430,BELLEZA,SAOMYA FORTUNE INFRA VENTURES,410206,"('18.990669800000000','73.109652100000000')",On-Going Project,12/31/2015,12/30/2023,,Residential,11220.0,1130.0,8391.78,02/08/2023,,,210.0,99.0,0.0,16.0,0.0,67.0,16.0,16.0,0.0,0.0,0.0,0.0
Raigarh,P52000011005,DURGA RESIDENCY,SHREE GANESH BUILDERS & DEVELOPERS,410206,"('18.989400700000000','73.117516200000000')",On-Going Project,09/30/2018,09/30/2018,,Residential,150.0,0.0,225.0,01/28/2020,,,12.0,3.0,0.0,1.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0
Raigarh,P52000002069,Dreams Park - Blossom,Dreamz Realty,410101,"('19.037167200000000','73.309704900000000')",On-Going Project,12/31/2020,12/30/2021,,Residential,711.0,0.0,851.77,07/16/2023,,,23.0,9.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Raigarh,P52000001148,SHREE HARI NISARG RESIDENCY,SHREE HARI REALTORS,410101,"('19.028346600000000','73.331077600000000')",On-Going Project,12/31/2017,12/31/2018,12/31/2018,Residential,667.0,0.0,607.0,05/10/2023,,,19.0,14.0,0.0,1.0,0.0,4.0,1.0,4.0,1.0,0.0,0.0,0.0
Raigarh,P52000002568,M/s.New Saikrupa Panvel CHS Ltd,M/s.Sai Realty,410206,"('18.989400700000000','73.117516200000000')",New Project,10/06/2019,,,Residential,668.6,0.0,901.06,07/23/2020,,,21.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Raigarh,P52000007737,Ashiyana Village Phase 3,Ajaz Yusuf Khot,410203,"('18.830552300000000','73.284644500000000')",On-Going Project,12/31/2024,12/30/2025,,Residential,1370.69,500.0,1690.91,08/15/2021,,,20.0,20.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
Raigarh,P52000004408,Suyash Galaxy,Sejal Developers,410210,"('19.071443000000000','73.086082000000000')",New Project,12/31/2019,,12/30/2021,Residential,999.81,0.0,1482.4,12/26/2022,,,36.0,23.0,0.0,1.0,0.0,14.0,1.0,2.0,28.0,0.0,0.0,0.0
Raigarh,P52000002135,AHILYA RESIDENCY,SUDHIR DATTARAM TATKARE,410206,"('19.014620000000000','73.160660000000000')",On-Going Project,05/01/2018,05/01/2018,05/01/2023,Residential,1160.0,0.0,1160.0,11/14/2022,,,33.0,27.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
Raigarh,P51700000083,BALAJI HEIGHTS,A. M. DEVELOPERS,410222,"('18.896602585043040','73.191520885211960')",New Project,12/30/2024,,,Residential,10275.0,1363.28,11329.29,08/03/2023,,,321.0,79.0,0.0,1.0,0.0,11.0,1.0,8.0,25.0,0.0,0.0,0.0
Raigarh,P52000005863,Integrated IRS II,Integrated Spaces Limited,410206,"('18.981379323870424','73.030806590446450')",On-Going Project,03/31/2019,03/31/2019,09/30/2023,Residential,1497.0,0.0,2216.0,09/06/2023,1.0,,36.0,35.0,0.0,1.0,0.0,11.0,1.0,4.0,34.0,0.0,0.0,0.0
Raigarh,P52000007361,Landmaark Lexus,Sagar Ravindra Malwade,410206,"('18.964418000000000','73.020142000000000')",On-Going Project,10/31/2018,10/31/2018,,Residential,150.0,0.0,315.0,02/21/2020,,,14.0,7.0,0.0,1.0,0.0,5.0,1.0,4.0,1.0,0.0,0.0,0.0
Raigarh,P51700002042,Sai Proviso County,Proviso Builders and Developers,410221,"('18.930152000000000','73.127402000000000')",On-Going Project,12/31/2019,06/30/2021,12/31/2023,Residential,20600.0,2204.42,14059.42,05/17/2023,,1.0,395.0,344.0,0.0,9.0,0.0,42.0,9.0,0.0,856.0,0.0,0.0,0.0
Raigarh,P51700006223,ORCHID,SHRI HARI DINESHCHANDRA CORPORATION,400706,"('19.034464700000000','73.011009600000000')",On-Going Project,03/31/2019,03/31/2019,,Residential,1048.0,0.0,1565.96,08/28/2020,,,35.0,8.0,0.0,1.0,0.0,13.0,1.0,12.0,1.0,0.0,0.0,0.0
Raigarh,P52000003007,KANHA PLATINUM,KANHA DEVELOPERS,410206,"('18.990669800000000','73.109652100000000')",On-Going Project,03/31/2019,03/31/2019,,Residential,250.0,7.05,372.93,03/30/2022,,,17.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,6.0,0.0,0.0,0.0
Raigarh,P52000012120,VRINDAVAN FLORA-RASAYANI GARDEN-PHASE I,THALIA LABHA HOME PRIVATE LIMITED,410222,"('18.830552300000000','73.284644500000000')",On-Going Project,05/31/2016,12/30/2021,,Residential,12320.0,1232.0,7409.08,01/24/2023,,,154.0,81.0,0.0,4.0,0.0,20.0,4.0,0.0,20.0,0.0,0.0,0.0
Raigarh,P52000001781,Pushpak,A R Constructions,410206,"('18.973287700000000','73.109880600000000')",On-Going Project,04/30/2018,04/30/2018,,Residential,400.0,0.0,1094.0,10/04/2021,,,26.0,13.0,0.0,1.0,0.0,5.0,1.0,0.0,8.0,0.0,0.0,0.0
Raigarh,P51700000541,SATYAM AURA,Rajesh Dharamvir Gulati,400614,"('19.028338900000000','73.037576100000000')",On-Going Project,03/31/2019,09/30/2020,,Residential,699.52,0.0,1048.0,03/21/2023,,,28.0,21.0,0.0,1.0,0.0,8.0,1.0,0.0,16.0,0.0,0.0,0.0
Raigarh,P52000002351,Olympeo Riverside - Phase 1,Olympeo Riverside Projects LLP,410101,"('19.072932705213780','73.330152199353050')",On-Going Project,06/30/2018,06/30/2018,,Residential,29090.0,1596.82,13059.13,08/24/2021,,,280.0,217.0,0.0,7.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
Raigarh,P52000002440,Olympeo Riverside - Phase 2,Olympeo Riverside Projects LLP,410101,"('19.072385151905987','73.330195114697290')",On-Going Project,06/30/2019,06/30/2019,10/31/2023,Residential,1265.0,0.0,5350.9,05/30/2023,,,120.0,120.0,0.0,2.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
Raigarh,P52000012184,Olympeo Riverside - Phase 3,Olympeo Riverside Projects LLP,410101,"('19.071959275860240','73.330323860730000')",On-Going Project,06/30/2021,06/30/2022,06/29/2024,Residential,1265.0,9912.9,16052.7,07/03/2023,,,120.0,85.0,0.0,2.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
Raigarh,P52000001349,SAI RACHANA,SAI ASSOCIATES,410209,"('19.021821500000000','73.090700000000000')",On-Going Project,12/31/2018,06/30/2019,,Residential,849.66,0.0,1221.72,10/15/2018,,,42.0,42.0,0.0,1.0,0.0,8.0,1.0,0.0,15.0,0.0,0.0,0.0
Raigarh,P52000001174,SM Vision,SM DEVELOPERS,410206,"('18.975094100000000','73.052334000000000')",On-Going Project,10/31/2018,12/31/2019,,Residential,4799.05,1170.0,7198.0,07/29/2020,,,156.0,50.0,0.0,1.0,2.0,15.0,1.0,14.0,140.0,0.0,0.0,0.0
Raigarh,P52000000172,WHITE ASTER,SPS CONSTRUCTIONS,410206,"('18.975094100000000','73.052334000000000')",On-Going Project,12/31/2020,12/30/2021,,Residential,549.91,0.0,821.44,05/17/2023,,,26.0,3.0,0.0,1.0,0.0,8.0,1.0,0.0,7.0,0.0,0.0,0.0
Raigarh,P52000001058,CITY HEIGHTS,CITY INFRA,410208,"('19.073759800000000','73.123158500000000')",On-Going Project,12/31/2019,12/31/2019,,Residential,1549.71,0.0,2321.13,01/06/2022,,,80.0,31.0,0.0,1.0,1.0,16.0,1.0,6.0,25.0,0.0,0.0,0.0
Raigarh,P52000006271,RAMJI RESIDENCY,VITTHAL RAMJI MORE,410203,"('18.830552300000000','73.284644500000000')",On-Going Project,03/01/2016,03/31/2019,,Residential,3498.38,0.0,3497.9,01/14/2021,,,84.0,26.0,0.0,3.0,0.0,15.0,2.0,0.0,14.0,0.0,0.0,0.0
Raigarh,P52000005562,Indraprashth,Suresh  Toprani,402301,"('18.085079700000000','73.418562700000000')",On-Going Project,06/30/2019,06/30/2019,06/30/2024,Residential,3340.0,0.0,3049.16,07/07/2023,,,96.0,4.0,0.0,2.0,0.0,14.0,2.0,3.0,0.0,0.0,0.0,0.0
Raigarh,P52000000557,KRISHNA VALLEY- PHASE 1,PRISHTI VENTURE PRIVATE LIMITED,410202,"('18.830552300000000','73.284644500000000')",On-Going Project,10/15/2019,12/30/2020,,Residential,5308.0,0.0,7865.36,04/17/2023,,,245.0,165.0,0.0,3.0,0.0,24.0,3.0,0.0,307.0,0.0,0.0,0.0
Raigarh,P52000004614,AKSHAT ELITE,YOGESH CONSTRUCTION,400702,"('18.884734100000000','72.962296500000000')",On-Going Project,10/31/2018,04/30/2019,,Residential,499.07,0.0,747.0,09/26/2023,,,28.0,23.0,0.0,1.0,0.0,8.0,1.0,0.0,8.0,0.0,0.0,0.0
Raigarh,P52000003634,Konnark Heavens,Ninath  Bhausaheb Shingade,410206,"('19.072620100000000','73.157087600000000')",On-Going Project,05/20/2021,05/20/2022,,Residential,11160.0,1116.85,7160.97,12/29/2023,,3.0,286.0,263.0,0.0,10.0,0.0,49.0,10.0,299.0,0.0,0.0,0.0,0.0
Raigarh,P52000000262,Atlas,Persipina Developers Private Limited,410206,"('18.990669800000000','73.109652100000000')",On-Going Project,02/27/2019,02/27/2020,,Residential,536.05,0.0,9587.8,02/17/2022,,1.0,116.0,105.0,0.0,1.0,2.0,31.0,1.0,21.0,141.0,0.0,0.0,0.0
Raigarh,P52000001667,YOGI KRISHNA,SONAL DEV-CON PVT LTD,410206,"('18.968936734950763','73.024951328166940')",On-Going Project,04/30/2020,10/30/2020,,Residential,1749.89,0.0,2623.59,05/26/2022,,,66.0,24.0,0.0,1.0,0.0,11.0,1.0,22.0,13.0,0.0,0.0,0.0
Raigarh,P52000000628,Omkara Prathmesh,Omkara Builders & Developers,410206,"('18.973287700000000','73.109880600000000')",On-Going Project,05/31/2019,05/31/2019,,Residential,749.96,0.0,1124.94,06/26/2020,,,47.0,21.0,0.0,1.0,0.0,7.0,1.0,0.0,14.0,0.0,0.0,0.0
Raigarh,P52000002087,Rachana One Up,Rachana Value Homes Pvt Ltd,410101,"('19.028346600000000','73.331077600000000')",On-Going Project,12/31/2019,12/31/2019,,Residential,3800.0,324.29,3409.64,11/09/2023,2.0,,80.0,71.0,0.0,5.0,0.0,20.0,0.0,8.0,0.0,0.0,0.0,0.0
Raigarh,P52000000187,ANAND PARK,Aadinath Builders and Developers,402109,"('18.441756700000000','73.119533600000000')",On-Going Project,06/30/2020,12/30/2020,,Residential,1149.0,0.0,1232.9,10/17/2019,,,33.0,11.0,0.0,2.0,0.0,10.0,2.0,0.0,17.0,0.0,0.0,0.0
Raigarh,P52000000256,Aurora,Persipina Developers Private Limited,410206,"('18.990669800000000','73.109652100000000')",On-Going Project,03/29/2019,11/30/2020,,Residential,485.22,0.0,9587.8,03/07/2022,,,116.0,116.0,0.0,1.0,2.0,31.0,1.0,21.0,141.0,0.0,0.0,0.0
Raigarh,P52000000263,Aura,Persipina Developers Private Limited,410206,"('18.990669800000000','73.109652100000000')",On-Going Project,05/29/2019,11/29/2020,,Residential,531.17,0.0,11603.26,02/17/2022,,2.0,116.0,114.0,0.0,1.0,2.0,31.0,1.0,41.0,272.0,0.0,0.0,0.0
Raigarh,P52000000268,Eco Greens Phase II,Ecopark Developers LLP,410201,"('18.915902900000000','73.343191000000000')",On-Going Project,12/31/2019,12/31/2019,,Residential,8230.0,825.0,7764.33,09/24/2021,,,180.0,120.0,0.0,3.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0
Raigarh,P52000000265,Argus,Persipina Developers Private Limited,410206,"('18.990669800000000','73.109652100000000')",On-Going Project,05/29/2019,11/29/2020,,Residential,650.72,0.0,12695.66,02/17/2022,,1.0,116.0,115.0,0.0,1.0,2.0,31.0,1.0,41.0,272.0,0.0,0.0,0.0
Raigarh,P52000000284,Minerva,Persipina Developers Private Limited,410206,"('18.990669799999999','73.109652100000005')",On-Going Project,03/29/2019,09/29/2020,,Residential,454.6,0.0,9587.8,02/17/2022,,2.0,116.0,109.0,0.0,1.0,2.0,31.0,1.0,21.0,141.0,0.0,0.0,0.0
Raigarh,P52000000184,Clio,Persipina Developers Private Limited,410206,"('18.990669799999999','73.109652100000005')",On-Going Project,04/28/2019,10/28/2020,,Residential,650.72,0.0,12695.66,02/17/2022,,,116.0,116.0,0.0,1.0,2.0,31.0,1.0,41.0,272.0,0.0,0.0,0.0
Raigarh,P52000006919,VAASTU Prathamesh,VAASTU Builders & Developers,400707,"('18.958366999999999','73.020726999999994')",On-Going Project,03/31/2019,09/30/2020,,Residential,499.9,0.0,739.39,12/18/2019,,,28.0,16.0,0.0,1.0,0.0,7.0,1.0,0.0,10.0,0.0,0.0,0.0
Raigarh,P52000000260,Mellona,Persipina Developers Private Limited,410206,"('18.990669799999999','73.109652100000005')",On-Going Project,04/28/2019,10/28/2020,,Residential,531.44,0.0,10202.88,03/07/2022,,,116.0,115.0,0.0,1.0,2.0,31.0,1.0,21.0,141.0,0.0,0.0,0.0
Raigarh,P52000000261,Helios,Persipina Developers Private Limited,410206,"('18.990669799999999','73.109652100000005')",On-Going Project,02/27/2019,11/30/2020,,Residential,531.44,0.0,10202.88,02/17/2022,,,116.0,116.0,0.0,1.0,2.0,31.0,1.0,21.0,141.0,0.0,0.0,0.0
Raigarh,P52000000267,Hermes,Persipina Developers Private Limited,410206,"('18.990669799999999','73.109652100000005')",On-Going Project,02/27/2019,02/27/2020,,Residential,807.42,0.0,15793.3,03/07/2022,,,116.0,116.0,0.0,1.0,2.0,31.0,1.0,41.0,272.0,0.0,0.0,0.0
Raigarh,P52000000374,NAVRANGE APARTMENT,Furqan Shafi Navrange,400702,"('18.880902000000000','72.937794000000000')",On-Going Project,06/30/2020,12/30/2020,,Residential,630.5,0.0,944.39,05/12/2019,,,20.0,7.0,0.0,2.0,0.0,10.0,2.0,0.0,5.0,0.0,0.0,0.0
Raigarh,P52000002812,ANIKA APARTMENT,MIDAS CONSTRUCTION,410101,"('19.028346599999999','73.331077600000000')",On-Going Project,12/31/2019,09/30/2020,,Residential,647.0,0.0,776.04,07/18/2020,,,34.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Raigarh,P52000000547,MARATHON NEXZONE  ZODIAC -1,SANVO RESORTS PVT. LTD.,410206,"('18.966078000000000','73.126812000000001')",On-Going Project,12/31/2015,12/31/2018,,Residential,640.44,0.0,11914.05,10/27/2023,,11.0,188.0,179.0,2.0,1.0,1.0,24.0,1.0,0.0,177.0,0.0,0.0,0.0
Raigarh,P52000000661,MARATHON NEXZONE ZODIAC -2,SANVO RESORTS PVT. LTD.,410206,"('18.966162000000001','73.127236999999994')",On-Going Project,12/31/2015,12/31/2019,,Residential,640.44,0.0,3985.81,10/27/2023,,1.0,53.0,45.0,0.0,0.0,0.0,8.0,0.0,0.0,30.0,0.0,0.0,0.0
Raigarh,P52000000254,WHITE JASMINE,SPS CONSTRUCTIONS,410206,"('18.975094100000000','73.052334000000002')",New Project,12/30/2021,,,Residential,199.87,0.0,298.95,05/17/2023,,,12.0,12.0,0.0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0
Raigarh,P52000000361,Ashiyanas Lake View Building No 2,Ateeque Yusuf Khot,410203,"('18.784953000000002','73.351794999999996')",On-Going Project,03/31/2018,03/30/2022,,Residential,3652.53,574.0,4702.39,08/16/2021,,,92.0,88.0,0.0,3.0,0.0,24.0,3.0,5.0,18.0,0.0,0.0,0.0
Raigarh,P52000000658,MARATHON NEXZONE ZENITH -1,SANVO RESORTS PVT. LTD.,410206,"('18.965776000000002','73.128395999999995')",On-Going Project,12/31/2015,12/31/2018,,Residential,633.32,0.0,11515.05,10/27/2023,,9.0,186.0,182.0,2.0,1.0,1.0,24.0,1.0,0.0,177.0,0.0,0.0,0.0
Raigarh,P52000000667,MARATHON NEXZONE ZENITH -2,SANVO RESORTS PVT. LTD.,410206,"('18.965309000000001','73.128366000000000')",On-Going Project,12/31/2015,12/31/2019,,Residential,633.32,0.0,3822.81,10/25/2023,,1.0,52.0,39.0,0.0,0.0,0.0,8.0,0.0,0.0,30.0,0.0,0.0,0.0
Raigarh,P52000000573,MARATHON NEXZONE ALTIS -1,SANVO RESORTS PVT. LTD.,410206,"('18.966049999999999','73.126873000000003')",On-Going Project,09/30/2016,12/31/2019,,Residential,633.32,0.0,11497.99,10/27/2023,,15.0,,,2.0,1.0,1.0,24.0,1.0,0.0,163.0,0.0,0.0,0.0
Raigarh,P52000000677,MARATHON NEXZONE ALTIS -2,SANVO RESORTS PVT. LTD.,410206,"('18.965827000000001','73.125883000000002')",On-Going Project,09/30/2016,06/30/2021,12/30/2022,Residential,633.32,0.0,3821.6,12/28/2023,,,,,0.0,0.0,0.0,8.0,0.0,0.0,45.0,0.0,0.0,0.0
Raigarh,P52000000502,MARATHON NEXZONE AVIOR -1,SANVO RESORTS PVT. LTD.,410206,"('18.966215999999999','73.127328000000006')",On-Going Project,09/30/2016,12/31/2019,,Residential,639.29,0.0,11503.84,03/04/2023,,14.0,183.0,178.0,2.0,0.0,1.0,24.0,1.0,0.0,169.0,0.0,0.0,0.0
Raigarh,P52000000713,MARATHON NEXZONE AVIOR -2,SANVO RESORTS PVT. LTD.,410206,"('18.965909000000000','73.127454999999998')",On-Going Project,09/30/2016,06/30/2021,12/29/2022,Residential,639.29,0.0,3347.91,12/28/2023,,3.0,53.0,50.0,0.0,0.0,0.0,7.0,0.0,0.0,32.0,0.0,0.0,0.0
Raigarh,P52000000670,MARATHON NEXZONE ACRUX -1,SANVO RESORTS PVT. LTD.,410206,"('18.965553000000000','73.127486000000005')",On-Going Project,12/31/2019,12/30/2021,,Residential,652.57,0.0,12959.62,10/26/2023,,3.0,183.0,179.0,2.0,1.0,1.0,24.0,1.0,0.0,162.0,0.0,0.0,0.0
Raigarh,P52000001062,MARATHON NEXZONE ACRUX -2,SANVO RESORTS PVT. LTD.,410206,"('18.965468999999999','73.126976999999997')",On-Going Project,12/31/2020,12/30/2022,12/29/2023,Residential,652.57,0.0,3693.45,12/28/2023,,,53.0,50.0,0.0,0.0,0.0,7.0,0.0,0.0,39.0,0.0,0.0,0.0
Raigarh,P52000001047,MARATHON NEXZONE ATRIA -1,SANVO RESORTS PVT. LTD.,410206,"('18.965336000000001','73.126525999999998')",On-Going Project,04/30/2020,12/30/2023,,Residential,652.57,0.0,8054.2,12/28/2023,,,123.0,112.0,2.0,1.0,1.0,16.0,1.0,0.0,103.0,0.0,0.0,0.0
Raigarh,P52000000495,MARATHON NEXZONE ATRIA -2,SANVO RESORTS PVT. LTD.,410206,"('18.965698000000000','73.125844000000001')",On-Going Project,12/31/2020,12/30/2024,,Residential,652.57,0.0,7217.21,12/28/2023,,,109.0,87.0,0.0,0.0,0.0,14.0,0.0,0.0,92.0,0.0,0.0,0.0
Raigarh,P52000000662,MARATHON NEXZONE ATLAS -1,SANVO RESORTS PVT. LTD.,410206,"('18.965789000000001','73.124972999999997')",On-Going Project,12/31/2017,12/30/2022,,Residential,649.42,0.0,12046.17,10/27/2023,,11.0,183.0,180.0,2.0,1.0,1.0,24.0,1.0,0.0,156.0,0.0,0.0,0.0
Raigarh,P52000000472,MARATHON NEXZONE ATLAS -2,SANVO RESORTS PVT. LTD.,410206,"('18.965361999999999','73.124932999999999')",On-Going Project,06/30/2022,12/30/2023,,Residential,649.42,0.0,3053.09,12/28/2023,,,46.0,45.0,0.0,0.0,0.0,6.0,0.0,0.0,39.0,0.0,0.0,0.0
Raigarh,P52000000665,MARATHON NEXZONE AURA -1,SANVO RESORTS PVT. LTD.,410206,"('18.965810999999999','73.124089999999995')",On-Going Project,12/31/2017,12/30/2022,,Residential,655.16,0.0,12160.12,10/27/2023,,10.0,192.0,180.0,2.0,1.0,1.0,24.0,1.0,0.0,156.0,0.0,0.0,0.0
Raigarh,P52000000669,MARATHON NEXZONE AURA -2,SANVO RESORTS PVT. LTD.,410206,"('18.966207000000001','73.127968999999993')",On-Going Project,12/31/2017,12/30/2023,,Residential,655.16,0.0,3082.13,12/28/2023,,1.0,46.0,44.0,0.0,0.0,0.0,6.0,0.0,0.0,39.0,0.0,0.0,0.0
Raigarh,P52000000660,MARATHON NEXZONE ION -1,SANVO RESORTS PVT. LTD.,410206,"('18.966626999999999','73.128877000000003')",On-Going Project,12/31/2018,12/30/2023,,Residential,772.47,0.0,14068.8,12/06/2023,,,187.0,169.0,2.0,1.0,1.0,24.0,1.0,0.0,160.0,0.0,0.0,0.0
Raigarh,P52000000664,MARATHON NEXZONE ION -2,SANVO RESORTS PVT. LTD.,410206,"('18.964932999999998','73.128332000000000')",On-Going Project,12/31/2018,12/30/2024,,Residential,772.47,0.0,4164.57,10/30/2023,,,55.0,29.0,0.0,0.0,0.0,7.0,0.0,0.0,99.0,0.0,0.0,0.0
Raigarh,P52000000674,MARATHON NEXZONE VEGA -1,SANVO RESORTS PVT. LTD.,410206,"('18.965087000000000','73.125815000000003')",On-Going Project,12/31/2019,12/30/2023,,Residential,772.47,0.0,9403.23,10/27/2023,,,125.0,107.0,2.0,1.0,1.0,16.0,1.0,0.0,107.0,0.0,0.0,0.0
Raigarh,P52000000522,MARATHON NEXZONE VEGA -2,SANVO RESORTS PVT. LTD.,410206,"('18.966113000000000','73.125881000000007')",On-Going Project,06/30/2023,12/30/2024,,Residential,772.47,0.0,8799.34,12/28/2023,,1.0,144.0,115.0,0.0,0.0,0.0,15.0,0.0,0.0,206.0,0.0,0.0,0.0
